total_prize_real,net_profit_real,max_drawdown,total_cost,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
154000.0,-660400.0,-660400,814400,0,0,0,0,6,14,37,255,193,399
164900.0,-649500.0,-649500,814400,0,0,0,1,3,14,44,214,194,439
152000.0,-662400.0,-662400,814400,0,0,0,0,3,20,35,261,200,439
175100.0,-639300.0,-639300,814400,0,0,0,1,5,21,33,235,189,438
163000.0,-651400.0,-651400,814400,0,0,0,1,1,22,36,259,211,389
156100.0,-658300.0,-658300,814400,0,0,0,0,3,21,44,249,205,438
146700.0,-667700.0,-667700,814400,0,0,0,0,0,21,48,249,193,472
181000.0,-633400.0,-633400,814400,0,0,0,1,6,13,35,273,202,449
188700.0,-625700.0,-625700,814400,0,0,0,2,3,15,40,254,186,461
180400.0,-634000.0,-634000,814400,0,0,0,1,4,16,40,250,219,468
193600.0,-620800.0,-620800,814400,0,0,0,2,3,17,37,276,210,436
152600.0,-661800.0,-661800,814400,0,0,0,0,1,26,42,257,200,453
305400.0,-509000.0,-509000,814400,0,0,1,0,6,18,29,261,194,405
149100.0,-665300.0,-665300,814400,0,0,0,0,4,15,33,245,195,444
157600.0,-656800.0,-656800,814400,0,0,0,0,4,17,26,260,229,458
187500.0,-626900.0,-626900,814400,0,0,0,1,6,16,39,263,222,444
183900.0,-630500.0,-630500,814400,0,0,0,1,6,22,31,242,220,417
171400.0,-643000.0,-643000,814400,0,0,0,1,2,18,35,221,219,491
136900.0,-677500.0,-677500,814400,0,0,0,0,2,11,31,277,184,432
181900.0,-632500.0,-632500,814400,0,0,0,2,1,18,41,247,190,444
174100.0,-640300.0,-640300,814400,0,0,0,1,4,23,37,258,181,429
145600.0,-668800.0,-668800,814400,0,0,0,0,3,17,39,220,201,422
174500.0,-639900.0,-639900,814400,0,0,0,1,2,18,45,269,209,454
180500.0,-633900.0,-633900,814400,0,0,0,1,5,19,43,238,203,437
148300.0,-666100.0,-666100,814400,0,0,0,0,2,17,34,274,210,437
154900.0,-659500.0,-659500,814400,0,0,0,0,4,23,39,227,197,428
150400.0,-664000.0,-664000,814400,0,0,0,0,4,16,36,217,205,445
293200.0,-521200.0,-521200,814400,0,0,1,0,2,23,26,244,192,436
162800.0,-651600.0,-651600,814400,0,0,0,1,0,23,41,261,199,421
152100.0,-662300.0,-662300,814400,0,0,0,0,2,26,39,238,195,449
312400.0,-502000.0,-502000,814400,0,0,1,0,3,24,44,262,225,424
150200.0,-664200.0,-664200,814400,0,0,0,0,3,17,42,253,197,431
167900.0,-646500.0,-646500,814400,0,0,0,1,4,22,23,248,189,425
169400.0,-645000.0,-645000,814400,0,0,0,1,4,18,30,259,194,423
154800.0,-659600.0,-659600,814400,0,0,0,0,2,24,39,275,213,419
154400.0,-660000.0,-660000,814400,0,0,0,0,4,18,32,257,188,479
155600.0,-658800.0,-658800,814400,0,0,0,0,4,23,28,260,181,478
134100.0,-680300.0,-680300,814400,0,0,0,0,0,17,38,263,181,428
194600.0,-619800.0,-619800,814400,0,0,0,2,2,22,49,269,209,407
187000.0,-627400.0,-627400,814400,0,0,0,2,4,19,29,243,182,435
168900.0,-645500.0,-645500,814400,0,0,0,0,7,22,30,241,204,464
169300.0,-645100.0,-645100,814400,0,0,0,1,2,18,45,261,189,450
175800.0,-638600.0,-638600,814400,0,0,0,1,5,19,52,223,177,421
187600.0,-626800.0,-626800,814400,0,0,0,2,3,14,30,265,212,435
157900.0,-656500.0,-656500,814400,0,0,0,0,4,20,45,231,200,448
152900.0,-661500.0,-661500,814400,0,0,0,0,3,18,38,271,194,454
297700.0,-516700.0,-516700,814400,0,0,1,0,3,13,35,245,212,444
161800.0,-652600.0,-652600,814400,0,0,0,1,0,17,38,278,221,410
206800.0,-607600.0,-607600,814400,0,0,0,2,7,23,33,242,194,442
146900.0,-667500.0,-667500,814400,0,0,0,0,1,24,37,247,187,468
163600.0,-650800.0,-662800,814400,0,0,0,1,2,16,44,255,177,443
146100.0,-668300.0,-668300,814400,0,0,0,0,3,19,29,299,185,404
141600.0,-672800.0,-672800,814400,0,0,0,0,2,15,33,255,189,451
147400.0,-667000.0,-667000,814400,0,0,0,0,2,17,31,245,222,445
142800.0,-671600.0,-671600,814400,0,0,0,0,1,21,36,260,195,426
173400.0,-641000.0,-641000,814400,0,0,0,1,4,19,29,261,201,443
147100.0,-667300.0,-667300,814400,0,0,0,0,1,23,40,229,214,430
163600.0,-650800.0,-650800,814400,0,0,0,1,1,15,36,244,232,424
167900.0,-646500.0,-646500,814400,0,0,0,0,5,27,34,249,212,454
173200.0,-641200.0,-641200,814400,0,0,0,1,2,19,40,263,219,439
145200.0,-669200.0,-669200,814400,0,0,0,0,0,20,43,259,211,439
146500.0,-667900.0,-667900,814400,0,0,0,0,2,20,39,218,193,465
151700.0,-662700.0,-662700,814400,0,0,0,0,4,18,41,241,177,454
157700.0,-656700.0,-656700,814400,0,0,0,0,3,24,36,261,204,452
153200.0,-661200.0,-661200,814400,0,0,0,0,2,19,44,243,217,447
201200.0,-613200.0,-613200,814400,0,0,0,2,4,28,34,288,194,416
167000.0,-647400.0,-647400,814400,0,0,0,1,2,20,41,245,194,433
148300.0,-666100.0,-666100,814400,0,0,0,0,4,12,34,251,196,448
165200.0,-649200.0,-660600,814400,0,0,0,1,1,15,46,235,216,441
142400.0,-672000.0,-672000,814400,0,0,0,0,1,23,29,246,187,464
178300.0,-636100.0,-636100,814400,0,0,0,1,5,23,32,263,201,406
142100.0,-672300.0,-672300,814400,0,0,0,0,1,19,43,247,200,410
142500.0,-671900.0,-671900,814400,0,0,0,0,2,19,36,245,183,438
165800.0,-648600.0,-652900,814400,0,0,0,1,2,16,42,245,190,457
159800.0,-654600.0,-654600,814400,0,0,0,0,5,17,41,270,195,438
169000.0,-645400.0,-645400,814400,0,0,0,1,3,15,39,269,196,433
166300.0,-648100.0,-648100,814400,0,0,0,1,4,11,37,241,179,468
169900.0,-644500.0,-644500,814400,0,0,0,1,4,21,28,260,193,413
10153427.0,9339027.0,-152400,814400,0,1,0,1,1,24,39,229,190,488
165600.0,-648800.0,-648800,814400,0,0,0,1,1,23,45,244,192,424
193000.0,-621400.0,-621400,814400,0,0,0,2,3,22,30,269,190,465
147100.0,-667300.0,-667300,814400,0,0,0,0,1,23,37,260,181,477
147800.0,-666600.0,-666600,814400,0,0,0,0,4,17,33,271,180,419
150600.0,-663800.0,-663800,814400,0,0,0,0,3,20,32,247,209,433
166200.0,-648200.0,-648200,814400,0,0,0,1,1,24,31,248,207,444
183200.0,-631200.0,-631200,814400,0,0,0,1,5,23,40,248,196,448
158900.0,-655500.0,-655500,814400,0,0,0,0,3,30,40,260,202,405
146900.0,-667500.0,-667500,814400,0,0,0,0,4,19,29,246,185,425
159100.0,-655300.0,-655300,814400,0,0,0,0,3,20,43,265,213,448
164200.0,-650200.0,-650200,814400,0,0,0,1,2,16,40,223,193,465
156800.0,-657600.0,-657600,814400,0,0,0,0,5,20,34,245,191,445
200000.0,-614400.0,-614400,814400,0,0,0,2,4,14,46,269,215,445
134800.0,-679600.0,-679600,814400,0,0,0,0,0,11,36,292,195,434
179400.0,-635000.0,-635000,814400,0,0,0,1,4,20,37,256,205,460
133500.0,-680900.0,-680900,814400,0,0,0,0,0,16,33,230,198,449
182800.0,-631600.0,-631600,814400,0,0,0,1,6,22,43,249,191,409
179800.0,-634600.0,-634600,814400,0,0,0,1,4,22,34,235,207,477
154200.0,-660200.0,-660200,814400,0,0,0,0,1,27,32,250,226,456
158200.0,-656200.0,-656200,814400,0,0,0,0,4,24,30,246,194,476
160000.0,-654400.0,-654400,814400,0,0,0,0,4,21,39,260,203,450
154700.0,-659700.0,-659700,814400,0,0,0,0,4,20,32,264,205,425
159200.0,-655200.0,-655200,814400,0,0,0,1,1,13,33,282,203,428
146100.0,-668300.0,-668300,814400,0,0,0,0,4,11,35,245,193,442
159200.0,-655200.0,-655200,814400,0,0,0,1,1,17,39,229,186,459
137300.0,-677100.0,-677100,814400,0,0,0,0,1,12,29,246,208,459
135200.0,-679200.0,-679200,814400,0,0,0,0,1,12,33,255,182,465
154000.0,-660400.0,-660400,814400,0,0,0,0,3,17,38,283,198,453
138000.0,-676400.0,-676400,814400,0,0,0,0,1,11,29,272,211,442
184400.0,-630000.0,-630000,814400,0,0,0,1,5,23,35,233,198,491
160500.0,-653900.0,-663000,814400,0,0,0,1,1,13,39,250,193,469
144200.0,-670200.0,-670200,814400,0,0,0,0,2,18,38,260,181,444
299300.0,-515100.0,-623600,814400,0,0,1,0,1,20,42,265,208,444
151800.0,-662600.0,-662600,814400,0,0,0,0,3,18,46,230,195,450
148600.0,-665800.0,-665800,814400,0,0,0,0,3,21,29,245,187,463
157200.0,-657200.0,-657200,814400,0,0,0,0,4,22,47,241,200,407
167100.0,-647300.0,-647300,814400,0,0,0,0,7,20,44,255,194,412
158700.0,-655700.0,-655700,814400,0,0,0,1,0,14,36,282,195,459
143200.0,-671200.0,-671200,814400,0,0,0,0,0,19,35,268,202,468
159200.0,-655200.0,-655200,814400,0,0,0,0,4,25,31,246,215,432
154800.0,-659600.0,-659600,814400,0,0,0,0,4,22,29,253,188,467
169000.0,-645400.0,-645400,814400,0,0,0,1,2,20,40,271,172,475
162000.0,-652400.0,-652400,814400,0,0,0,1,1,22,32,236,207,426
157900.0,-656500.0,-656500,814400,0,0,0,0,3,28,37,235,195,462
147500.0,-666900.0,-666900,814400,0,0,0,0,2,23,33,260,181,457
156700.0,-657700.0,-657700,814400,0,0,0,1,0,14,32,262,197,471
157200.0,-657200.0,-657200,814400,0,0,0,0,7,16,30,237,199,409
148500.0,-665900.0,-665900,814400,0,0,0,0,2,22,33,253,202,440
138500.0,-675900.0,-675900,814400,0,0,0,0,1,17,26,258,194,459
151500.0,-662900.0,-662900,814400,0,0,0,0,2,12,53,271,196,464
182200.0,-632200.0,-632200,814400,0,0,0,1,6,17,32,260,204,450
139700.0,-674700.0,-674700,814400,0,0,0,0,0,18,38,248,208,437
149200.0,-665200.0,-665200,814400,0,0,0,0,0,25,38,275,203,459
147500.0,-666900.0,-666900,814400,0,0,0,0,0,24,36,256,207,469
163800.0,-650600.0,-650600,814400,0,0,0,0,6,16,32,264,208,462
146500.0,-667900.0,-667900,814400,0,0,0,0,1,17,35,259,210,470
163000.0,-651400.0,-651400,814400,0,0,0,0,4,28,37,224,215,444
164700.0,-649700.0,-649700,814400,0,0,0,1,2,18,30,246,217,423
129900.0,-684500.0,-684500,814400,0,0,0,0,1,12,33,249,184,414
181400.0,-633000.0,-633000,814400,0,0,0,1,5,18,38,252,205,456
172700.0,-641700.0,-641700,814400,0,0,0,1,3,19,27,236,211,489
143700.0,-670700.0,-670700,814400,0,0,0,0,0,19,46,264,210,417
182100.0,-632300.0,-632300,814400,0,0,0,2,1,13,36,305,183,462
320700.0,-493700.0,-493700,814400,0,0,1,1,3,22,40,263,191,406
166100.0,-648300.0,-648300,814400,0,0,0,0,4,25,38,255,222,450
139900.0,-674500.0,-674500,814400,0,0,0,0,0,23,35,246,191,447
169300.0,-645100.0,-660100,814400,0,0,0,1,2,17,39,257,197,470
2136287.0,1321887.0,-364100,814400,0,1,0,0,2,19,40,280,186,412
144300.0,-670100.0,-670100,814400,0,0,0,0,4,15,35,229,181,432
160900.0,-653500.0,-653500,814400,0,0,0,1,1,17,35,251,195,452
142600.0,-671800.0,-671800,814400,0,0,0,0,0,18,48,243,207,433
175200.0,-639200.0,-639200,814400,0,0,0,1,4,20,25,251,214,453
191200.0,-623200.0,-623200,814400,0,0,0,2,3,17,42,255,206,421
161400.0,-653000.0,-653000,814400,0,0,0,1,1,17,27,284,208,430
162600.0,-651800.0,-651800,814400,0,0,0,1,1,18,36,278,192,436
183900.0,-630500.0,-630500,814400,0,0,0,2,2,16,40,260,185,441
300600.0,-513800.0,-513800,814400,0,0,1,0,4,17,28,239,216,427
178200.0,-636200.0,-636200,814400,0,0,0,1,4,19,28,245,208,497
163200.0,-651200.0,-651200,814400,0,0,0,0,2,28,42,271,213,463
161300.0,-653100.0,-653100,814400,0,0,0,0,2,28,40,249,228,444
154000.0,-660400.0,-660400,814400,0,0,0,0,3,17,30,262,212,478
169000.0,-645400.0,-645400,814400,0,0,0,1,1,23,37,257,209,443
229400.0,-585000.0,-585000,814400,0,0,0,4,3,25,30,248,202,402
185300.0,-629100.0,-629100,814400,0,0,0,2,1,20,43,242,202,435
151400.0,-663000.0,-663000,814400,0,0,0,0,4,18,37,259,198,407
162700.0,-651700.0,-651700,814400,0,0,0,1,2,16,34,271,194,424
153400.0,-661000.0,-661000,814400,0,0,0,0,3,15,38,265,215,447
321800.0,-492600.0,-492600,814400,0,0,1,1,2,22,51,249,194,421
151400.0,-663000.0,-663000,814400,0,0,0,0,2,20,33,239,216,471
147000.0,-667400.0,-667400,814400,0,0,0,0,2,23,26,248,196,462
192200.0,-622200.0,-622200,814400,0,0,0,2,4,20,43,233,177,443
140500.0,-673900.0,-673900,814400,0,0,0,0,0,19,42,278,187,433
170700.0,-643700.0,-643700,814400,0,0,0,1,3,20,36,268,181,453
133100.0,-681300.0,-681300,814400,0,0,0,0,0,14,30,261,191,456
186700.0,-627700.0,-627700,814400,0,0,0,2,1,19,46,264,201,425
227200.0,-587200.0,-587200,814400,0,0,0,3,3,25,36,281,233,461
145400.0,-669000.0,-669000,814400,0,0,0,0,2,21,37,226,205,422
150700.0,-663700.0,-663700,814400,0,0,0,0,2,21,39,282,183,455
181200.0,-633200.0,-633200,814400,0,0,0,1,5,19,43,242,202,442
170600.0,-643800.0,-643800,814400,0,0,0,1,2,21,47,243,168,491
170800.0,-643600.0,-643600,814400,0,0,0,1,2,20,46,242,196,450
180100.0,-634300.0,-634300,814400,0,0,0,1,7,14,35,260,182,445
143100.0,-671300.0,-671300,814400,0,0,0,0,0,19,35,286,193,467
140400.0,-674000.0,-674000,814400,0,0,0,0,0,24,39,225,194,443
149300.0,-665100.0,-665100,814400,0,0,0,0,2,20,32,251,209,456
167600.0,-646800.0,-658800,814400,0,0,0,1,4,13,29,279,188,441
153800.0,-660600.0,-660600,814400,0,0,0,0,3,21,35,266,178,488
172300.0,-642100.0,-642100,814400,0,0,0,1,3,17,40,247,200,460
214900.0,-599500.0,-599500,814400,0,0,0,3,2,27,24,250,227,453
157300.0,-657100.0,-657100,814400,0,0,0,0,6,12,36,282,198,415
164000.0,-650400.0,-650400,814400,0,0,0,0,4,23,42,284,209,426
148900.0,-665500.0,-665500,814400,0,0,0,0,2,20,38,256,203,435
324400.0,-490000.0,-490000,814400,0,0,1,1,4,20,42,266,189,412
183300.0,-631100.0,-631100,814400,0,0,0,1,4,20,34,270,216,475
140900.0,-673500.0,-673500,814400,0,0,0,0,2,10,40,251,201,436
176000.0,-638400.0,-638400,814400,0,0,0,1,3,14,43,270,209,468
170300.0,-644100.0,-644100,814400,0,0,0,1,1,26,37,235,196,480
156000.0,-658400.0,-658400,814400,0,0,0,0,3,24,26,262,197,488
167000.0,-647400.0,-647400,814400,0,0,0,1,2,17,42,274,188,436
152500.0,-661900.0,-661900,814400,0,0,0,0,3,13,43,253,209,458
167100.0,-647300.0,-647300,814400,0,0,0,0,4,25,44,239,212,472
139200.0,-675200.0,-675200,814400,0,0,0,0,1,16,39,245,199,425
145800.0,-668600.0,-668600,814400,0,0,0,0,2,17,36,283,201,413
145700.0,-668700.0,-668700,814400,0,0,0,0,2,20,32,253,182,472
166500.0,-647900.0,-647900,814400,0,0,0,1,2,15,37,255,202,458
150300.0,-664100.0,-664100,814400,0,0,0,0,1,27,44,245,173,480
152600.0,-661800.0,-661800,814400,0,0,0,0,4,18,35,253,185,459
152300.0,-662100.0,-662100,814400,0,0,0,0,3,25,40,251,191,410
146000.0,-668400.0,-668400,814400,0,0,0,0,1,22,33,253,222,415
206200.0,-608200.0,-608200,814400,0,0,0,3,2,19,31,253,199,455
171500.0,-642900.0,-642900,814400,0,0,0,1,4,15,34,272,182,463
161600.0,-652800.0,-652800,814400,0,0,0,1,1,20,36,285,192,403
336800.0,-477600.0,-477600,814400,0,0,1,1,5,26,37,253,197,465
147400.0,-667000.0,-667000,814400,0,0,0,0,2,17,35,274,182,480
125300.0,-689100.0,-689100,814400,0,0,0,0,0,12,24,243,192,434
184900.0,-629500.0,-629500,814400,0,0,0,1,7,23,28,254,186,447
148800.0,-665600.0,-665600,814400,0,0,0,0,3,12,38,257,223,417
183600.0,-630800.0,-630800,814400,0,0,0,2,3,15,33,247,181,455
149500.0,-664900.0,-664900,814400,0,0,0,0,3,16,37,256,211,421
134300.0,-680100.0,-680100,814400,0,0,0,0,1,13,26,276,194,431
149000.0,-665400.0,-665400,814400,0,0,0,0,2,24,42,240,184,442
162800.0,-651600.0,-651600,814400,0,0,0,1,2,18,33,249,192,439
156700.0,-657700.0,-657700,814400,0,0,0,0,3,18,45,264,193,473
158200.0,-656200.0,-656200,814400,0,0,0,0,4,22,43,259,191,433
170700.0,-643700.0,-643700,814400,0,0,0,0,4,29,42,264,202,479
161100.0,-653300.0,-653300,814400,0,0,0,1,0,21,37,248,211,425
140500.0,-673900.0,-673900,814400,0,0,0,0,2,19,36,257,175,422
155300.0,-659100.0,-660500,814400,0,0,0,0,4,19,40,262,184,451
173400.0,-641000.0,-641000,814400,0,0,0,1,2,17,50,264,199,456
149800.0,-664600.0,-664600,814400,0,0,0,0,1,22,39,257,207,455
140300.0,-674100.0,-674100,814400,0,0,0,0,2,17,30,272,178,439
144100.0,-670300.0,-670300,814400,0,0,0,0,3,15,38,264,174,437
147300.0,-667100.0,-667100,814400,0,0,0,0,2,18,30,247,210,462
171000.0,-643400.0,-643400,814400,0,0,0,1,2,28,34,251,176,467
184000.0,-630400.0,-630400,814400,0,0,0,1,5,19,43,257,201,457
158300.0,-656100.0,-659200,814400,0,0,0,0,5,20,31,249,211,428
172600.0,-641800.0,-641800,814400,0,0,0,1,2,26,32,251,208,443
139200.0,-675200.0,-675200,814400,0,0,0,0,2,14,41,236,189,422
131200.0,-683200.0,-683200,814400,0,0,0,0,1,18,32,238,175,412
148200.0,-666200.0,-666200,814400,0,0,0,0,2,17,38,248,207,452
169200.0,-645200.0,-645200,814400,0,0,0,1,0,22,49,257,202,459
139300.0,-675100.0,-675100,814400,0,0,0,0,1,16,42,226,186,459
173500.0,-640900.0,-640900,814400,0,0,0,1,2,17,42,253,214,470
172700.0,-641700.0,-641700,814400,0,0,0,1,3,24,33,246,178,481
148900.0,-665500.0,-665500,814400,0,0,0,0,2,23,33,231,191,480
192600.0,-621800.0,-621800,814400,0,0,0,2,4,22,34,261,185,423
150200.0,-664200.0,-664200,814400,0,0,0,0,3,19,40,242,187,454
200500.0,-613900.0,-613900,814400,0,0,0,2,4,23,43,246,188,467
155000.0,-659400.0,-659400,814400,0,0,0,0,3,21,34,242,222,440
311600.0,-502800.0,-502800,814400,0,0,1,1,0,28,27,252,194,444
191500.0,-622900.0,-622900,814400,0,0,0,2,3,22,32,259,180,472
155000.0,-659400.0,-659400,814400,0,0,0,0,4,19,41,237,196,445
156900.0,-657500.0,-657500,814400,0,0,0,0,4,17,41,256,204,445
185400.0,-629000.0,-629000,814400,0,0,0,1,5,25,39,289,199,411
150200.0,-664200.0,-664800,814400,0,0,0,0,4,19,40,253,190,397
155200.0,-659200.0,-659200,814400,0,0,0,0,4,20,38,241,198,443
174600.0,-639800.0,-639800,814400,0,0,0,1,4,18,39,227,214,431
160300.0,-654100.0,-654100,814400,0,0,0,1,2,18,30,251,183,442
141800.0,-672600.0,-672600,814400,0,0,0,0,2,20,32,258,181,430
168700.0,-645700.0,-645700,814400,0,0,0,1,2,18,34,270,209,439
164700.0,-649700.0,-649700,814400,0,0,0,1,1,22,32,251,203,446
134100.0,-680300.0,-680300,814400,0,0,0,0,0,14,46,258,187,413
155200.0,-659200.0,-659200,814400,0,0,0,0,2,29,33,272,193,450
142100.0,-672300.0,-672300,814400,0,0,0,0,3,18,41,241,172,408
150600.0,-663800.0,-663800,814400,0,0,0,0,3,15,38,248,193,480
189100.0,-625300.0,-625300,814400,0,0,0,2,1,25,36,253,196,462
161800.0,-652600.0,-652600,814400,0,0,0,0,4,23,38,244,219,440
145100.0,-669300.0,-669300,814400,0,0,0,0,1,17,46,245,201,444
148700.0,-665700.0,-665700,814400,0,0,0,0,2,19,39,275,181,462
150600.0,-663800.0,-663800,814400,0,0,0,0,2,20,38,276,203,432
144300.0,-670100.0,-670100,814400,0,0,0,0,2,18,36,273,179,444
154500.0,-659900.0,-659900,814400,0,0,0,0,4,20,41,212,200,449
143600.0,-670800.0,-670800,814400,0,0,0,0,3,14,45,244,168,444
144800.0,-669600.0,-669600,814400,0,0,0,0,2,16,45,234,188,450
152700.0,-661700.0,-661700,814400,0,0,0,0,3,22,41,231,193,450
177900.0,-636500.0,-636500,814400,0,0,0,2,2,14,35,247,189,422
151400.0,-663000.0,-663000,814400,0,0,0,0,1,17,39,263,234,451
307300.0,-507100.0,-507100,814400,0,0,1,0,3,29,32,258,203,429
191700.0,-622700.0,-622700,814400,0,0,0,1,7,18,40,263,200,470
156000.0,-658400.0,-658400,814400,0,0,0,0,3,27,32,237,189,481
167800.0,-646600.0,-646600,814400,0,0,0,0,7,19,43,249,195,435
163000.0,-651400.0,-651400,814400,0,0,0,0,2,28,34,263,223,481
158400.0,-656000.0,-656000,814400,0,0,0,0,4,18,37,240,228,436
144100.0,-670300.0,-670300,814400,0,0,0,0,1,16,43,250,211,429
147200.0,-667200.0,-667200,814400,0,0,0,0,0,19,38,279,218,453
298400.0,-516000.0,-516000,814400,0,0,1,0,3,19,28,251,213,423
170800.0,-643600.0,-643600,814400,0,0,0,1,3,23,34,253,194,427
158200.0,-656200.0,-656200,814400,0,0,0,0,6,20,27,258,182,452
170300.0,-644100.0,-644100,814400,0,0,0,1,3,14,33,250,222,445
158800.0,-655600.0,-655600,814400,0,0,0,1,1,15,31,237,205,457
149500.0,-664900.0,-664900,814400,0,0,0,0,1,20,39,263,227,422
314100.0,-500300.0,-500300,814400,0,0,1,0,3,23,45,265,225,442
296500.0,-517900.0,-517900,814400,0,0,1,0,2,23,28,235,203,448
176200.0,-638200.0,-638200,814400,0,0,0,1,5,17,34,271,189,441
182200.0,-632200.0,-632200,814400,0,0,0,1,4,25,41,263,203,429
165800.0,-648600.0,-648600,814400,0,0,0,1,2,19,30,248,212,434
164300.0,-650100.0,-650100,814400,0,0,0,0,6,22,34,250,190,461
155900.0,-658500.0,-658500,814400,0,0,0,0,3,20,41,272,183,477
163500.0,-650900.0,-650900,814400,0,0,0,0,5,25,32,278,193,443
161600.0,-652800.0,-652800,814400,0,0,0,0,3,22,41,263,227,439
154200.0,-660200.0,-660200,814400,0,0,0,0,1,24,41,257,214,461
140600.0,-673800.0,-673800,814400,0,0,0,0,2,20,29,247,190,423
139700.0,-674700.0,-674700,814400,0,0,0,0,1,19,35,275,182,426
143500.0,-670900.0,-670900,814400,0,0,0,0,2,18,35,263,187,434
163300.0,-651100.0,-651100,814400,0,0,0,0,6,21,28,256,205,447
169800.0,-644600.0,-644600,814400,0,0,0,1,1,18,51,262,195,458
161900.0,-652500.0,-652500,814400,0,0,0,0,6,17,42,270,171,463
168200.0,-646200.0,-646200,814400,0,0,0,1,3,18,30,252,191,464
140400.0,-674000.0,-674000,814400,0,0,0,0,0,21,36,227,208,449
151600.0,-662800.0,-662800,814400,0,0,0,0,3,16,43,259,196,445
158500.0,-655900.0,-655900,814400,0,0,0,0,4,23,39,262,213,397
137200.0,-677200.0,-677200,814400,0,0,0,0,1,21,29,234,207,400
149200.0,-665200.0,-665200,814400,0,0,0,0,3,17,41,275,175,447
160300.0,-654100.0,-654100,814400,0,0,0,0,6,26,26,247,192,420
212600.0,-601800.0,-601800,814400,0,0,0,3,3,20,36,266,211,414
156700.0,-657700.0,-657700,814400,0,0,0,0,3,17,50,239,213,446
143800.0,-670600.0,-670600,814400,0,0,0,0,0,16,44,310,185,454
158800.0,-655600.0,-655600,814400,0,0,0,0,5,17,39,247,215,419
172400.0,-642000.0,-642000,814400,0,0,0,1,3,17,42,272,192,444
168300.0,-646100.0,-646100,814400,0,0,0,0,7,17,39,298,192,429
150400.0,-664000.0,-664000,814400,0,0,0,0,2,20,35,271,199,455
158300.0,-656100.0,-656100,814400,0,0,0,1,3,13,24,268,179,437
159300.0,-655100.0,-655100,814400,0,0,0,1,1,15,26,266,209,445
166200.0,-648200.0,-648200,814400,0,0,0,1,1,26,40,275,162,455
300800.0,-513600.0,-513600,814400,0,0,1,0,2,17,46,244,202,460
161800.0,-652600.0,-652600,814400,0,0,0,1,1,15,38,270,196,444
160500.0,-653900.0,-653900,814400,0,0,0,0,5,22,37,252,180,469
140800.0,-673600.0,-673600,814400,0,0,0,0,0,17,47,244,201,438
139700.0,-674700.0,-674700,814400,0,0,0,0,1,21,28,284,167,459
164100.0,-650300.0,-650300,814400,0,0,0,0,7,13,39,248,200,453
153800.0,-660600.0,-660600,814400,0,0,0,0,3,24,31,272,188,454
150100.0,-664300.0,-664300,814400,0,0,0,0,3,15,41,260,194,449
168100.0,-646300.0,-646300,814400,0,0,0,1,2,22,33,266,190,447
152700.0,-661700.0,-661700,814400,0,0,0,0,1,19,46,257,209,476
175500.0,-638900.0,-638900,814400,0,0,0,1,4,11,41,276,194,479
151200.0,-663200.0,-663200,814400,0,0,0,0,1,30,29,247,208,453
173300.0,-641100.0,-641100,814400,0,0,0,1,2,22,45,233,200,464
151800.0,-662600.0,-662600,814400,0,0,0,1,1,16,26,216,182,466
143700.0,-670700.0,-670700,814400,0,0,0,0,2,17,19,265,212,456
152900.0,-661500.0,-661500,814400,0,0,0,0,4,21,40,264,178,421
142600.0,-671800.0,-671800,814400,0,0,0,0,1,21,37,261,191,427
170400.0,-644000.0,-644000,814400,0,0,0,1,1,21,38,276,201,466
154000.0,-660400.0,-660400,814400,0,0,0,0,1,25,44,272,203,446
181300.0,-633100.0,-633100,814400,0,0,0,2,1,11,34,252,235,427
150200.0,-664200.0,-664200,814400,0,0,0,0,1,18,38,246,221,478
148800.0,-665600.0,-665600,814400,0,0,0,0,4,11,36,251,181,483
203500.0,-610900.0,-610900,814400,0,0,0,2,7,15,33,278,203,419
156600.0,-657800.0,-657800,814400,0,0,0,0,5,14,38,244,207,444
151200.0,-663200.0,-663200,814400,0,0,0,0,3,19,30,235,215,455
146400.0,-668000.0,-668000,814400,0,0,0,0,1,24,31,273,184,467
159300.0,-655100.0,-655100,814400,0,0,0,1,2,18,25,234,204,427
136200.0,-678200.0,-678200,814400,0,0,0,0,0,18,33,276,191,428
155900.0,-658500.0,-658500,814400,0,0,0,0,4,26,38,248,190,411
155600.0,-658800.0,-658800,814400,0,0,0,0,1,24,45,260,215,454
144600.0,-669800.0,-669800,814400,0,0,0,0,2,16,43,227,191,457
172200.0,-642200.0,-642200,814400,0,0,0,1,3,17,36,260,223,416
161000.0,-653400.0,-653400,814400,0,0,0,1,0,17,48,258,207,410
141700.0,-672700.0,-672700,814400,0,0,0,0,2,16,37,255,190,426
184000.0,-630400.0,-630400,814400,0,0,0,1,6,20,33,246,195,472
141200.0,-673200.0,-673200,814400,0,0,0,0,1,20,18,267,228,417
153700.0,-660700.0,-660700,814400,0,0,0,0,5,21,32,246,174,447
193900.0,-620500.0,-629500,814400,0,0,0,2,3,21,40,246,201,443
